Date,DIF,DEA,MACD,CCI,W&R,S1,S2,SAR,RSI1,RSI2,K,D,J,BOLL,UPPER,LOWER,K1,D1,PDI,MDI,ADX,ADXR,DDI,ADDI,AD,PSY,TRIX,TRMA,end,begin,highest,lowest,closing_price_down,swing,contract_volume,contract_position,one,two,three,all_v,all_p,delta
33025,-0.3235,-0.2274,-0.1922,0.00,0.00,18.49,20.40,20.56,91.31,78.82,90.58,86.55,0.00,17.89,20.52,15.26,92.05,87.46,48.76,11.49,42.35,31.40,0.81,0.60,0.42,0.00,0.55,0.22,17.5,17.5,17.62,17.26,0.574712644,2.068965517,34298,75579,-0.6,-1.16,-1.69,80808,268068,-0.39
35668,-0.0748,0.0336,-0.2168,0.00,89.31,22.14,20.47,20.97,42.50,49.99,22.51,36.64,0.00,21.09,23.00,19.18,15.54,40.57,26.73,16.92,50.11,64.10,-0.12,0.10,0.34,41.67,0.40,0.47,19.28,19.29,19.42,19.16,0.10384216,1.349948079,44357,102861,-0.13,-0.25,-0.31,80809,309959,0.38
33849,0.0000,0.0000,0.1226,179.51,10.39,22.34,0.00,0.00,0.00,0.00,0.00,0.00,-16.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.00,0.00,25.00,0.00,0.00,21.69,21.65,21.77,21.58,0.231053604,0.878003697,38307,69486,0.16,0.25,0.36,80823,259969,0.04
32769,0.2778,0.1755,0.2045,0.00,18.26,20.29,19.98,20.02,51.01,51.03,65.67,56.54,0.00,20.11,20.92,19.31,73.86,56.97,21.65,25.89,13.84,11.60,-0.16,-0.19,-0.20,0.00,-0.01,0.01,19.88,20.04,20.07,19.85,-0.400801603,1.102204409,25517,37834,0.28,0.59,0.84,80928,232520,-0.14
34612,0.0737,-0.0555,0.2583,0.00,31.58,17.51,17.98,18.12,61.18,54.45,64.39,44.11,0.00,18.12,19.09,17.14,55.68,30.03,8.08,29.63,44.65,31.33,-0.21,-0.32,-0.29,0.00,-0.04,0.04,18.01,18.12,18.13,17.85,-0.387168142,1.548672566,37326,87222,-0.13,-0.23,-0.27,80957,342996,0.24
35367,0.0000,0.0000,-0.3415,-115.24,0.00,23.58,0.00,0.00,0.00,0.00,0.00,0.00,75.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,24.34,24.52,24.63,24.11,-2.052313883,2.092555332,45548,101978,0.41,0.87,1.34,80959,323584,0.18
34184,0.0000,0.0000,0.1504,7.91,63.21,16.86,0.00,0.00,0.00,0.00,0.00,0.00,79.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.00,0.00,50.00,0.00,0.00,17.85,17.94,17.99,17.68,-0.667779633,1.725097385,42741,122458,-0.31,-0.52,-0.67,80971,362740,-0.03
36263,0.0000,0.0000,-0.1671,60.87,22.92,17.06,0.00,0.00,0.00,0.00,0.00,0.00,35.25,0.00,0.00,0.00,0.00,0.00,0.00,34.84,0.00,0.00,-0.52,0.00,0.00,0.00,0.00,0.00,16.72,16.47,16.8,16.42,1.951219512,2.317073171,400,124219,-0.06,0,0.12,81019,521331,-0.26
35740,0.0000,0.0000,-0.2085,-105.08,0.00,18.40,0.00,0.00,0.00,0.00,0.00,0.00,-3.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,0.00,0.00,0.00,0.00,0.00,20.39,20.55,20.6,20.33,0.393894633,1.329394387,36687,89536,-0.21,-0.26,-0.22,81025,298301,0.32
33051,-0.3151,-0.4179,0.2056,0.00,0.00,25.60,27.80,28.63,79.92,77.48,68.97,67.25,0.00,24.08,30.54,17.63,60.07,64.18,48.19,6.97,70.30,74.86,0.61,0.60,0.60,0.00,1.75,1.69,16.68,17.06,17.07,16.65,-2.68378063,2.450408401,49815,91963,-0.73,-1.32,-1.69,81073,264736,0.4
35285,0.0340,-0.0285,0.1250,0.00,11.30,23.80,24.20,24.38,58.50,58.55,74.16,60.36,0.00,23.93,25.03,22.83,75.28,49.71,22.00,20.04,11.67,31.08,0.04,0.13,0.18,50.00,0.31,0.36,21.55,21.42,21.71,21.25,0.60690943,2.147525677,35915,62914,0.54,1.07,1.51,81117,296131,0.12
33504,0.0000,0.0000,0.0451,152.19,12.09,23.87,0.00,0.00,0.00,0.00,0.00,0.00,-7.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.30,0.00,0.00,25.00,0.00,0.00,22.07,21.93,22.18,21.91,0.455166136,1.228948566,41283,66615,0.15,0.33,0.52,81134,226985,0.17
37616,0.0000,0.0000,0.9155,116.20,1.16,35.31,0.00,0.00,0.00,0.00,0.00,0.00,100.19,0.00,0.00,0.00,0.00,0.00,0.00,5.24,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,32.49,31.63,32.55,31.42,1.626524867,3.534563653,41147,169456,0.96,2.12,3.1,81169,486410,0.14
32332,0.0000,0.0000,-0.0099,-35.51,0.00,15.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,0.00,0.00,41.67,0.00,0.00,15.46,15.65,15.72,15.44,-2.337334176,1.76879343,19786,47094,-0.17,-0.33,-0.49,81184,181451,-0.32
35013,0.0000,0.0000,0.0856,56.99,0.00,19.33,0.00,0.00,0.00,0.00,0.00,0.00,106.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,66.67,0.00,0.00,17.83,17.83,17.91,17.66,-0.056053812,1.401345291,37786,70801,0.28,0.46,0.58,81190,266753,-0.02
34628,-0.1008,-0.0813,-0.0391,0.00,57.92,17.60,16.79,16.99,38.01,38.76,34.92,34.94,0.00,17.42,18.36,16.48,33.94,30.71,14.24,33.57,48.91,51.38,-0.39,-0.32,-0.28,0.00,-0.24,-0.16,17.57,17.65,17.65,17.56,0.171037628,0.513112885,302,26054,0.19,0.13,0.14,81201,335668,0.07
33203,0.0000,0.0000,-0.0604,59.14,22.61,32.75,0.00,0.00,0.00,0.00,0.00,0.00,34.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,41.67,0.00,0.00,32.95,33.85,34.25,32.9,3.29153605,4.231974922,43906,51024,1.12,2.37,3.62,81257,192901,0.11
33739,0.0000,0.0000,-0.1051,-67.10,70.83,22.64,0.00,0.00,0.00,0.00,0.00,0.00,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.00,50.00,0.00,0.00,20.69,20.5,20.74,20.48,0.681265207,1.265206813,26457,50860,-0.17,-0.22,-0.2,81280,284508,-0.13
33920,0.0000,0.0000,-0.0936,-111.70,84.62,19.72,0.00,0.00,0.00,0.00,0.00,0.00,-11.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.32,0.00,0.00,33.33,0.00,0.00,20.21,20.41,20.42,20.15,-1.270151441,1.31900342,31558,72899,-0.09,-0.12,-0.14,81292,263911,0.04
33822,-0.0995,-0.0413,-0.1165,0.00,0.00,22.21,21.67,21.76,40.26,47.64,20.54,33.73,0.00,21.92,22.40,21.43,19.19,30.22,12.97,17.29,19.90,46.91,-0.34,-0.12,0.11,0.00,0.10,0.14,21.42,21.23,21.49,21.19,1.133144476,1.416430595,40508,71493,0.1,0.16,0.22,81393,261019,-0.23
35444,0.2766,0.3656,-0.1780,0.00,88.59,21.81,20.25,20.94,47.65,38.70,35.37,22.79,0.00,21.58,23.37,19.78,24.63,14.87,13.01,23.87,52.04,60.74,-0.49,-0.49,-0.52,41.67,-0.66,-0.61,25.11,25.22,25.35,24.9,-0.317586344,1.786423184,34884,77556,0.49,1.04,1.6,81398,315632,0.83
34746,0.1431,0.1699,-0.0536,0.00,42.50,19.22,19.40,19.59,67.56,65.87,83.78,84.91,0.00,18.93,20.00,17.85,90.05,83.24,30.46,7.56,68.28,59.41,0.62,0.70,0.72,0.00,0.24,0.17,18.59,18.42,18.62,18.29,0.922909881,1.791530945,24372,51101,0.13,0.3,0.42,81419,320263,0.32
33675,-0.1048,-0.1361,0.0625,0.00,0.00,20.04,20.75,21.12,87.16,74.51,91.13,83.13,0.00,20.37,21.03,19.72,94.46,84.67,28.70,17.94,13.18,19.32,0.49,0.28,0.11,0.00,0.23,0.22,18.83,18.57,18.86,18.44,1.783783784,2.27027027,33567,57462,-0.19,-0.31,-0.38,81421,267117,0.26
37614,1.1495,0.7025,0.8941,0.00,0.00,34.88,36.00,36.96,80.56,71.06,94.98,89.39,0.00,34.22,37.12,31.31,97.38,90.73,34.38,0.00,59.91,46.30,0.78,0.65,0.50,75.00,0.47,0.37,31.97,31.85,32.03,31.62,0.692913386,1.291338583,34812,166043,0.94,2.02,2.96,81436,477476,0.86
32637,0.0000,0.0000,-0.4673,-92.06,0.00,19.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,58.33,0.00,0.00,19.76,19.63,19.94,19.6,1.646090535,1.748971193,32548,71142,1.01,1.54,1.89,81440,239845,-0.03
35453,0.0000,0.0000,-0.4690,-137.95,0.00,19.89,0.00,0.00,0.00,0.00,0.00,0.00,82.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,24.18,24.21,24.75,24.15,-0.247524752,2.475247525,45919,88378,0.51,0.99,1.46,81459,286130,-0.05
34304,-0.4997,-0.3810,-0.2373,0.00,0.00,15.31,14.76,15.17,59.80,54.65,70.41,61.91,0.00,14.79,15.64,13.95,72.14,57.52,27.31,20.56,25.06,22.08,-0.18,0.00,0.07,0.00,0.05,-0.04,15.48,15.48,15.54,15.31,0.32404407,1.490602722,39080,108205,-0.24,-0.48,-0.7,81483,340889,-0.5
32699,0.0000,0.0000,0.1317,66.04,0.00,19.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,50.00,0.00,0.00,20.36,20.7,20.78,20.34,-1.879518072,2.120481928,29676,61961,0.91,1.53,1.95,81484,226986,0.11
33835,0.0000,0.0000,0.0287,26.90,21.21,21.70,0.00,0.00,0.00,0.00,0.00,0.00,108.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,66.67,0.00,0.00,21.37,21.44,21.48,21.33,-0.465766185,0.698649278,30524,37791,0.19,0.27,0.36,81540,265621,0.17
35291,0.2472,0.0973,0.2997,0.00,14.22,24.25,24.46,24.73,63.38,60.59,81.58,74.54,0.00,24.12,25.19,23.05,78.39,79.22,19.98,15.57,15.00,18.73,0.44,0.22,0.11,41.67,0.28,0.31,22.12,22.32,22.4,21.95,-1.117568172,2.011622709,30523,56691,0.54,1.08,1.59,81543,318854,-0.1
32496,0.6150,0.5204,0.1893,0.00,33.96,18.29,17.26,17.39,42.32,46.83,45.94,39.42,58.99,17.96,19.39,16.54,46.22,37.27,15.66,31.69,29.07,20.31,-0.13,-0.25,-0.25,0.00,0.00,0.15,16.31,16.71,16.82,16.25,-2.45215311,3.409090909,20733,28323,0.49,0.58,1,81633,204961,1.52
35293,0.3145,0.1656,0.2979,0.00,2.00,24.57,24.98,25.54,75.89,67.39,90.11,82.47,0.00,24.27,25.58,22.96,89.82,82.59,25.83,13.80,22.31,16.99,0.52,0.37,0.20,50.00,0.31,0.30,22.66,21.85,22.7,21.83,3.470319635,3.97260274,31867,47719,0.61,1.18,1.73,81676,321343,0.66
33115,0.0000,0.0000,-1.0344,-54.43,79.37,39.86,0.00,0.00,0.00,0.00,0.00,0.00,-13.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.31,0.00,0.00,50.00,0.00,0.00,26.77,26.6,27.5,26.5,3.279320988,3.858024691,48842,68712,0.23,0.64,1.12,81692,229035,-0.08
35356,0.5367,0.5112,0.0510,0.00,3.68,25.70,23.15,23.38,29.06,40.14,51.22,67.11,0.00,24.27,25.69,22.86,71.74,85.08,19.08,24.55,32.56,33.59,-0.05,0.07,0.13,50.00,0.16,0.05,25.79,25.63,25.85,25.45,1.455546814,1.573564123,21595,42188,0.45,0.99,1.63,81709,343416,0.17
33786,0.0000,0.0000,-0.2747,-172.83,77.86,21.00,0.00,0.00,0.00,0.00,0.00,0.00,63.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,0.00,0.00,50.00,0.00,0.00,21.86,21.78,21.87,21.62,1.203703704,1.157407407,38918,87574,0.1,0.16,0.22,81715,297354,0.17
32338,0.0000,0.0000,-0.1023,-98.91,0.00,15.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.52,0.00,0.00,41.67,0.00,0.00,14.76,14.55,14.8,14.44,2.216066482,2.493074792,13980,37503,-0.18,-0.31,-0.46,81779,185109,-0.04
35867,-0.6101,-0.5187,-0.1829,0.00,0.00,16.85,15.23,15.47,46.34,48.75,35.02,30.75,0.00,15.56,16.46,14.65,34.62,24.03,34.78,30.54,9.17,9.75,-0.07,-0.03,-0.05,50.00,0.03,0.04,14.06,14.25,14.38,14,-0.985915493,2.676056338,37071,84042,-0.37,-0.77,-1.16,81805,393530,-0.77
35094,-0.3765,-0.2011,-0.3508,0.00,77.36,20.68,20.68,21.05,44.19,52.05,62.96,77.35,0.00,20.53,23.56,17.50,79.70,90.60,37.12,19.40,52.78,43.56,0.03,0.36,0.42,66.67,0.72,0.46,17.56,17.5,17.7,17.28,0.630372493,2.406876791,34548,81438,0.32,0.47,0.56,81808,339044,0.14
33668,0.0000,0.0000,-0.0202,21.87,41.67,20.37,0.00,0.00,0.00,0.00,0.00,0.00,80.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,58.33,0.00,0.00,18.55,18.61,18.85,18.51,-0.429414922,1.825013419,45121,77693,-0.17,-0.29,-0.35,81901,274968,-0.14
34296,-0.2863,-0.3051,0.0377,0.00,0.00,15.30,14.67,14.87,52.71,50.59,45.26,45.43,0.00,14.65,15.47,13.84,38.72,38.85,24.64,14.76,17.32,21.08,0.08,0.06,0.04,0.00,-0.04,-0.14,16.63,17.1,17.17,16.55,-2.748538012,3.625730994,55485,107010,-0.22,-0.42,-0.59,81901,318774,-0.24
33219,0.0000,0.0000,-0.9015,-103.13,98.59,26.72,0.00,0.00,0.00,0.00,0.00,0.00,8.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.43,0.00,0.00,33.33,0.00,0.00,25.35,26,26.7,25.23,-4.0136312,5.566073457,37306,51558,0.69,1.25,2,81908,213838,0.82
35039,0.0000,0.0000,0.1417,115.78,0.00,18.83,0.00,0.00,0.00,0.00,0.00,0.00,15.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.68,0.00,0.00,41.67,0.00,0.00,18.77,18.6,18.81,18.57,0.53561864,1.285484735,38319,92749,0.4,0.64,0.81,81922,278443,-0.09
33977,-0.2223,-0.1754,-0.0939,0.00,0.00,19.47,20.41,20.47,62.70,60.77,83.11,75.74,0.00,20.11,20.90,19.32,90.07,82.25,34.66,21.85,19.30,21.48,-0.02,0.05,0.04,0.00,0.18,0.14,18.88,19.05,19.11,18.8,-0.36939314,1.635883905,38425,81648,-0.18,-0.32,-0.42,81925,294736,-0.2
35016,0.0632,0.0280,0.0706,0.00,43.86,19.40,20.26,20.26,83.80,73.60,86.53,81.25,0.00,19.38,20.33,18.44,91.84,82.11,37.16,12.32,50.19,48.96,0.24,0.24,0.22,0.00,0.32,0.29,17.8,17.82,18.05,17.71,-0.168255749,1.906898486,40813,65464,0.27,0.45,0.57,81973,264326,0.04
33471,0.0000,0.0000,0.0442,-0.18,79.90,22.61,0.00,0.00,0.00,0.00,0.00,0.00,78.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,58.33,0.00,0.00,21.55,21.75,21.83,21.48,-3.233048945,1.571621015,51146,70530,0.07,0.17,0.31,81988,242000,0.18
35768,0.0000,0.0000,-0.2876,-108.31,0.00,15.80,0.00,0.00,0.00,0.00,0.00,0.00,104.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,18.6,18.79,18.93,18.55,-1.063829787,2.021276596,40299,106775,-0.25,-0.42,-0.54,82006,345770,0.15
34173,-0.3795,-0.4080,0.0570,0.00,0.00,17.96,16.76,16.96,28.51,34.91,21.45,20.47,0.00,17.81,19.11,16.50,15.09,8.86,13.64,40.91,33.16,26.49,-0.46,-0.41,-0.26,0.00,-0.17,0.00,17.75,17.65,17.87,17.52,0.680657969,1.985252411,39549,123264,-0.27,-0.46,-0.61,82010,336793,0.32
32762,0.0000,0.0000,0.2847,162.18,0.00,20.31,0.00,0.00,0.00,0.00,0.00,0.00,38.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.23,0.00,0.00,25.00,0.00,0.00,19.76,19.63,19.92,19.62,0.050632911,1.518987342,31488,51580,0.32,0.5,0.7,82062,218430,0.03
32721,0.0000,0.0000,-0.4222,-86.88,0.00,19.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,58.33,0.00,0.00,18.03,18.45,18.45,17.85,-1.529219006,3.27689787,38212,48967,0.11,0.14,0.19,82070,197905,0.23
36066,0.0000,0.0000,0.2230,58.73,0.00,14.10,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.51,0.00,0.00,0.00,0.00,0.00,15.64,16.1,16.1,15.52,-0.698412698,3.682539683,38478,126526,-0.12,-0.25,-0.36,82102,370823,0.28
33728,0.3453,0.2942,0.1021,0.00,0.00,22.04,22.75,22.89,83.69,74.16,76.22,63.49,0.00,22.35,22.79,21.92,70.36,50.14,17.28,27.65,20.59,32.14,0.02,-0.02,0.01,0.00,0.25,0.31,21.12,20.8,21.15,20.75,1.294964029,1.918465228,41272,89509,-0.01,0.03,0.13,82119,279517,-0.25
32986,-0.6752,-0.7104,0.0703,0.00,0.00,16.54,17.17,17.58,59.95,48.57,56.69,36.14,0.00,17.67,19.11,16.23,42.45,24.55,22.61,28.35,36.11,37.39,-0.12,-0.28,-0.39,0.00,-0.40,-0.32,19.07,19,19.49,18.98,6.239554318,2.841225627,48466,82024,-0.44,-0.67,-0.85,82120,273366,-0.35
34660,-0.0715,0.0085,-0.1600,0.00,56.39,17.41,17.87,18.32,76.10,67.36,70.74,58.31,0.00,17.53,18.22,16.83,60.09,45.74,33.62,16.28,35.82,39.10,0.16,0.17,0.20,0.00,0.10,0.06,17.82,17.56,17.84,17.51,0.963172805,1.869688385,38416,114780,0,0,0,82130,319210,0.25
33224,-1.7430,-1.6012,-0.2838,0.00,0.00,25.17,21.05,21.22,43.72,42.20,29.98,26.58,0.00,23.13,30.59,15.67,20.63,23.15,28.10,14.97,35.04,25.53,0.03,-0.04,-0.17,0.00,-1.07,-1.00,27.05,27.8,27.85,26.85,1.883239171,3.766478343,33454,42752,0.84,1.8,2.72,82144,217748,0.71
32262,0.0000,0.0000,0.0073,-144.03,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00,0.00,25.00,0.00,0.00,17.99,17.8,18.04,17.55,0.055617353,2.725250278,37283,73470,0.05,0.1,0.15,82167,177312,-0.16
35376,-0.4494,-0.1390,-0.6209,0.00,91.26,24.54,25.50,25.69,58.15,56.46,48.07,49.75,0.00,25.18,26.74,23.62,41.45,43.82,38.45,12.02,16.12,23.52,0.52,0.30,0.15,58.33,0.21,0.23,22.74,22.88,23.04,22.58,0.220361393,2.027324813,40579,84875,0.11,0.38,0.69,82171,316820,0.67
33077,0.0000,0.0000,0.6898,156.29,2.56,27.75,0.00,0.00,0.00,0.00,0.00,0.00,98.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.00,0.00,66.67,0.00,0.00,20.5,20.42,20.6,20.15,4.538500765,2.294747578,44354,83213,-0.41,-0.6,-0.69,82219,258945,-0.29
34324,-0.6745,-0.6812,0.0134,0.00,0.00,16.11,14.55,14.72,33.36,41.83,21.01,31.83,0.00,15.25,16.06,14.44,10.25,32.02,22.73,30.47,15.60,22.21,-0.12,-0.02,0.10,0.00,0.11,0.21,14.36,14.4,14.88,14.36,1.269393512,3.667136812,30636,119155,-0.35,-0.67,-0.96,82325,360515,0.37
32807,0.0196,0.1663,-0.2934,0.00,0.00,20.17,21.25,22.22,90.83,81.90,86.04,82.97,0.00,20.31,21.63,19.00,79.60,84.93,59.68,7.28,39.23,34.86,0.73,0.42,0.23,0.00,0.21,0.11,19.38,19.43,19.55,19.32,-1.22324159,1.172273191,34,61801,0.1,0.2,0.29,82356,206796,0.26
37221,0.0000,0.0000,-0.2319,-97.80,68.97,20.81,0.00,0.00,0.00,0.00,0.00,0.00,-8.39,0.00,0.00,0.00,0.00,0.00,0.00,31.79,0.00,0.00,-0.36,0.00,0.00,0.00,0.00,0.00,18.69,19.36,19.36,18.35,-1.424050633,5.327004219,53657,125646,-0.19,-0.34,-0.48,82359,345091,0.8
32310,-0.2439,-0.1635,-0.1608,0.00,73.91,16.26,15.50,15.87,56.92,52.36,37.30,39.40,33.10,15.59,16.81,14.37,14.81,37.17,34.50,24.17,31.80,34.84,0.05,0.08,0.18,0.00,0.01,0.01,16.66,16.35,16.68,16.3,0.786448881,2.298850575,17116,36379,-0.12,-0.16,-0.21,82405,187087,-0.17
34879,-0.4682,-0.4175,-0.1014,0.00,79.78,17.33,18.10,18.54,84.55,72.28,76.22,62.68,0.00,17.73,18.28,17.19,73.85,44.90,37.72,15.38,16.34,29.98,0.24,0.11,0.03,0.00,0.09,0.06,17.56,17.97,18.01,17.53,-2.281580412,2.671118531,34081,93199,0.17,0.32,0.37,82408,297444,-0.12
33154,0.0000,0.0000,-0.2548,73.76,18.40,29.02,0.00,0.00,0.00,0.00,0.00,0.00,98.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,0.00,0.00,50.00,0.00,0.00,38.95,37.8,39.4,37.7,2.526980784,4.474861806,38235,69161,1.18,2.65,4,82478,234542,0
32632,0.1030,0.3064,-0.4068,0.00,49.28,19.06,19.78,20.25,57.92,53.07,42.93,41.54,45.69,19.93,20.85,19.01,28.97,43.71,25.35,24.56,6.41,10.43,-0.08,-0.13,-0.06,0.00,-0.06,-0.06,20.58,20.4,20.6,20.2,2.388059701,1.990049751,39548,77454,1.03,1.7,2.12,82486,242078,-0.36
35030,0.1153,0.0827,0.0653,0.00,25.00,20.00,18.48,19.18,55.27,51.71,32.59,32.16,0.00,19.28,20.59,17.98,19.03,20.02,20.05,33.68,26.42,34.32,-0.33,-0.32,-0.19,0.00,0.00,0.21,18.38,18.06,18.39,17.98,2.338530067,2.28285078,41254,108785,0.26,0.45,0.6,82490,271982,0.02
33275,0.0000,0.0000,-0.0151,-23.72,49.14,20.52,0.00,0.00,0.00,0.00,0.00,0.00,-7.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,33.33,0.00,0.00,21.49,20.88,21.6,20.85,4.017424976,3.630203291,39053,61856,1.12,1.85,2.37,82549,235476,-0.58
36893,-1.5980,-1.5969,-0.0022,0.00,0.00,30.77,28.51,29.04,42.72,45.35,19.23,23.25,0.00,29.79,31.79,27.80,11.52,14.52,13.86,0.00,6.43,10.49,-0.32,-0.14,0.00,41.67,-0.03,0.14,27.21,26.9,27.4,26.65,1.529850746,2.798507463,52321,94394,0.69,1.17,1.47,82572,314565,0.79
35374,-0.3299,0.0237,-0.7071,0.00,98.56,24.28,25.12,25.37,54.78,54.46,42.07,51.98,0.00,25.08,26.59,23.58,40.35,56.69,31.02,27.15,8.88,18.81,0.13,0.09,0.11,66.67,0.21,0.22,22.64,22.85,23.09,22.6,-0.658183414,2.150065818,40764,89151,0.24,0.55,0.87,82575,312555,-0.06
32596,0.5661,0.5177,0.0968,0.00,46.58,20.97,20.03,20.20,48.80,48.59,50.49,48.91,53.64,20.37,21.50,19.25,64.02,53.35,28.24,31.66,17.62,19.72,0.03,-0.03,-0.13,0.00,-0.13,-0.10,20.2,20,20.22,19.8,1.456554495,2.109492717,35895,88250,0.59,1.02,1.42,82578,223364,0.24
32703,0.0000,0.0000,0.0167,-31.87,0.00,19.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.00,0.00,50.00,0.00,0.00,20.32,20.48,20.5,20.11,-0.147420147,1.916461916,23070,52217,0.75,1.23,1.52,82586,235663,0.18
33666,0.0000,0.0000,-0.0584,-30.11,25.32,20.44,0.00,0.00,0.00,0.00,0.00,0.00,44.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,0.00,0.00,50.00,0.00,0.00,18.64,18.36,18.7,18.27,1.635768811,2.344601963,44356,77794,-0.14,-0.24,-0.31,82632,272836,-0.02
35313,0.0000,0.0000,0.2302,108.33,0.00,26.07,0.00,0.00,0.00,0.00,0.00,0.00,6.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,0.00,0.00,0.00,0.00,0.00,23.44,23.18,23.52,22.99,0.860585198,2.280550775,38266,73549,0.66,1.23,1.76,82649,298269,0.27
32722,-0.5525,-0.3830,-0.3390,0.00,77.48,19.98,19.21,19.28,34.30,47.56,34.14,53.09,-3.74,19.34,20.29,18.39,37.07,62.00,33.41,18.87,62.27,62.82,0.25,0.44,0.56,0.00,0.23,0.21,18.28,18.05,18.3,17.78,1.386577926,2.884082085,39522,47919,0.2,0.28,0.34,82701,197176,-0.13
33640,0.0066,-0.1144,0.2420,0.00,0.00,19.33,19.14,19.25,58.88,56.33,77.26,76.79,0.00,18.95,19.54,18.37,78.12,75.43,23.47,15.05,33.24,33.37,0.50,0.46,0.44,0.00,0.10,0.05,19.5,19.55,19.69,19.46,0,1.179487179,33653,56755,-0.12,-0.15,-0.14,82781,271490,0.34
35534,-0.5504,-0.5588,0.0170,0.00,44.38,21.26,20.08,20.12,26.58,39.81,13.20,24.19,0.00,21.05,22.34,19.75,16.88,19.31,20.66,27.43,15.94,29.80,-0.25,-0.04,0.16,25.00,0.16,0.30,19.9,19.62,20.03,19.61,1.894521249,2.150537634,37084,70919,-0.01,-0.02,-0.01,82787,325625,-0.05
33128,0.0000,0.0000,-0.0635,58.64,12.13,35.85,0.00,0.00,0.00,0.00,0.00,0.00,108.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,0.00,0.00,50.00,0.00,0.00,30.97,30.9,31.1,30.05,0.682704811,3.413524057,30916,67949,0.76,1.72,2.5,82845,258564,-0.23
32770,0.0000,0.0000,0.1317,32.88,0.00,20.25,0.00,0.00,0.00,0.00,0.00,0.00,61.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,33.33,0.00,0.00,19.56,19.7,19.8,19.55,-1.609657948,1.257545272,22590,35111,0.17,0.42,0.64,82846,234392,0.05
